"legacy_url","new_url","status_code","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://khangvuongbooking.com/air-asia-khuyen-mai-chi-tu-6-usd-bay-xa-cung-gia-re","https://khangvuongbooking.com/khuyen-mai","301","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://khangvuongbooking.com/air-asia-khuyen-mai-dac-biet-ve-chi-tu-6-usd-bay-ngay-va-luon","https://khangvuongbooking.com/khuyen-mai","301","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://khangvuongbooking.com/air-asia-khuyen-mai-gia-soc-nam-nhuan-chi-tu-3-usd","https://khangvuongbooking.com/khuyen-mai","301","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://khangvuongbooking.com/air-asia-khuyen-mai-giam-toi-50-ve-di-malaysia-cuc-re","https://khangvuongbooking.com/khuyen-mai","301","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://khangvuongbooking.com/air-asia-khuyen-mai-mua-du-lich-mua-sam-ve-chi-tu-7-usd","https://khangvuongbooking.com/khuyen-mai","301","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://khangvuongbooking.com/air-asia-khuyen-mai-tuan-moi-voi-gia-ve-cuc-soc-chi-tu-4-usd","https://khangvuongbooking.com/khuyen-mai","301","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://khangvuongbooking.com/air-asia-khuyen-mai-uu-dai-ve-he-giam-toi-20-toan-mang-bay","https://khangvuongbooking.com/khuyen-mai","301","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://khangvuongbooking.com/air-asia-khuyen-mai-ve-du-xuan-bay-ngay-chi-tu-4-usd","https://khangvuongbooking.com/khuyen-mai","301","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://khangvuongbooking.com/air-asia-khuyen-mai-ve-re-trai-nghiem-malaysia-chi-tu-9-usd","https://khangvuongbooking.com/khuyen-mai","301","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://khangvuongbooking.com/air-asia-km-ve-tu-36-usd-thoa-suc-du-lich-chau-a-mung-sinh-nhat-16-cung-hang","https://khangvuongbooking.com/cam-nang-bay","301","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://khangvuongbooking.com/air-asia-mo-ban-duy-nhat-ve-0-dong-den-malaysia","https://khangvuongbooking.com/cam-nang-bay","301","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://khangvuongbooking.com/air-asia-mo-ban-hang-ngan-ve-uu-dai-chi-tu-8-usd","https://khangvuongbooking.com/khuyen-mai","301","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://khangvuongbooking.com/air-asia-mo-ban-ve-di-kuala-lumpur-tu-16-usd-kham-pha-ngay-malaysia","https://khangvuongbooking.com/cam-nang-bay","301","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://khangvuongbooking.com/air-asia-mo-ban-ve-di-thai-lan-cuoi-nam-chi-tu-36-usd-uu-dai","https://khangvuongbooking.com/khuyen-mai","301","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://khangvuongbooking.com/air-asia-mo-ban-ve-re-chi-tu-6-usd-chao-mung-ngay-quoc-te-phu-nu","https://khangvuongbooking.com/cam-nang-bay","301","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://khangvuongbooking.com/air-asia-mo-duong-bay-moi-gia-chi-tu-39-usd-bay-thang-tp-hcm-manila","https://khangvuongbooking.com/hang-bay","301","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://khangvuongbooking.com/air-asia-mo-duong-bay-thang-nha-trang-di-kuala-lumpur-chi-tu-35-usdchieu","https://khangvuongbooking.com/hang-bay","301","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://khangvuongbooking.com/air-asia-ngap-tran-ve-0-dong-khuyen-mai-toan-mang-bay","https://khangvuongbooking.com/khuyen-mai","301","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://khangvuongbooking.com/air-asia-sieu-khuyen-mai-3-trieu-ve-0-dong-toan-mang-bay","https://khangvuongbooking.com/khuyen-mai","301","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://khangvuongbooking.com/air-asia-sieu-khuyen-mai-giam-20-gia-ve-toan-mang-bay","https://khangvuongbooking.com/khuyen-mai","301","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://khangvuongbooking.com/air-asia-sieu-khuyen-mai-giam-den-70-gia-ve-cuc-uu-dai","https://khangvuongbooking.com/khuyen-mai","301","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://khangvuongbooking.com/air-asia-sieu-khuyen-mai-mung-nam-moi-ve-chi-tu-6-usd","https://khangvuongbooking.com/khuyen-mai","301","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://khangvuongbooking.com/air-asia-sieu-khuyen-mai-ve-cuoi-nam-chi-tu-9-usd","https://khangvuongbooking.com/khuyen-mai","301","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://khangvuongbooking.com/air-asia-tha-thinh-ve-di-thai-lan-cuoi-nam-chi-tu-33-usdchieu","https://khangvuongbooking.com/cam-nang-bay","301","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://khangvuongbooking.com/air-asia-tung-bung-khuyen-mai-chao-he-2018-voi-ve-may-bay-chi-tu-31-usd","https://khangvuongbooking.com/khuyen-mai","301","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://khangvuongbooking.com/air-asia-tung-bung-mo-ban-3-trieu-ve-0-dong-toan-mang-bay","https://khangvuongbooking.com/cam-nang-bay","301","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://khangvuongbooking.com/air-asia-tung-bung-sieu-khuyen-mai-3-trieu-ve-0-dong","https://khangvuongbooking.com/khuyen-mai","301","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://khangvuongbooking.com/air-asia-tung-ve-sieu-re-chi-tu-4-usd-bay-khap-gioi","https://khangvuongbooking.com/cam-nang-bay","301","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://khangvuongbooking.com/air-asia-tung-ve-sieu-tiet-kiem-chi-tu-4-usd-mung-nam-moi-2017","https://khangvuongbooking.com/cam-nang-bay","301","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://khangvuongbooking.com/air-asia-uu-dai-dac-biet-bay-cuoi-nam-chi-tu-36-usd-ve-mot-chieu-sieu-re","https://khangvuongbooking.com/khuyen-mai","301","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
