source_url,source_path,clicks,impressions,ctr,position,mapping_defined,mapped_target,http_status,runtime_target,mapping_status,query_count,top_queries
"https://khangvuongbooking.com/khuyen-mai-mid-night-sale-vietnam-airlines-giam-den-20-gia-ve/","/khuyen-mai-mid-night-sale-vietnam-airlines-giam-den-20-gia-ve","0","2","0","9.5","true","/khuyen-mai","0","","mapping_defined_unverified","0",""
"https://khangvuongbooking.com/tag/ve-may-bay-di-da-nang/","/tag/ve-may-bay-di-da-nang","0","2","0","9.5","true","/ve-may-bay","0","","mapping_defined_unverified","0",""
"https://khangvuongbooking.com/vietjet-air-tung-ve-loc-phat-chi-tu-68-000d/","/vietjet-air-tung-ve-loc-phat-chi-tu-68-000d","0","2","0","9.5","true","/cam-nang-bay","0","","mapping_defined_unverified","0",""
"https://khangvuongbooking.com/vietnam-airlines-khuyen-mai-dau-thang-gia-tot-chi-tu-579-000-vnd/","/vietnam-airlines-khuyen-mai-dau-thang-gia-tot-chi-tu-579-000-vnd","0","2","0","9.5","true","/khuyen-mai","0","","mapping_defined_unverified","0",""
"https://khangvuongbooking.com/jetstar-chinh-thuc-mo-ban-ve-may-bay-tet-dinh-dau-2017-sieu-re/","/jetstar-chinh-thuc-mo-ban-ve-may-bay-tet-dinh-dau-2017-sieu-re","0","2","0","10","true","/ve-may-bay","0","","mapping_defined_unverified","0",""
"https://khangvuongbooking.com/mo-ban-300-000-ve-vietjet-air-chi-tu-0-dong-uu-dai-vui-bat-tan/","/mo-ban-300-000-ve-vietjet-air-chi-tu-0-dong-uu-dai-vui-bat-tan","0","2","0","10","true","/khuyen-mai","0","","mapping_defined_unverified","0",""
"https://khangvuongbooking.com/tag/scoot-khuyen-mai-ve-mot-chieu-chi-tu-31-usd/","/tag/scoot-khuyen-mai-ve-mot-chieu-chi-tu-31-usd","0","2","0","10","true","/khuyen-mai","0","","mapping_defined_unverified","0",""
"https://khangvuongbooking.com/tag/ve-11-000-d-cua-jetstar/","/tag/ve-11-000-d-cua-jetstar","0","2","0","10","true","/cam-nang-bay","0","","mapping_defined_unverified","0",""
"https://khangvuongbooking.com/tag/ve-may-bay-di-my-gia-re/","/tag/ve-may-bay-di-my-gia-re","0","2","0","10","true","/ve-may-bay","0","","mapping_defined_unverified","0",""
"https://khangvuongbooking.com/ve-may-bay-di-phu-quoc/","/ve-may-bay-di-phu-quoc","0","2","0","10","true","/ve-may-bay","0","","mapping_defined_unverified","0",""
"https://khangvuongbooking.com/vui-say-bay-gia-re-cung-ve-air-asia-chi-tu-31-usd-chieu/","/vui-say-bay-gia-re-cung-ve-air-asia-chi-tu-31-usd-chieu","0","2","0","10","true","/cam-nang-bay","0","","mapping_defined_unverified","0",""
"https://khangvuongbooking.com/co-hoi-kham-pha-gioi-muon-mau-cung-voi-ve-bay-chi-tu-43-usd-cung-air-asia/","/co-hoi-kham-pha-gioi-muon-mau-cung-voi-ve-bay-chi-tu-43-usd-cung-air-asia","0","2","0","10.5","true","/cam-nang-bay","0","","mapping_defined_unverified","0",""
"https://khangvuongbooking.com/tag/ve-bay-jetstar-chi-tu-23k-cung-an-mung-chien-thang-doi-tuyen-u23-viet-nam-buoc-vao-chung-ket/","/tag/ve-bay-jetstar-chi-tu-23k-cung-an-mung-chien-thang-doi-tuyen-u23-viet-nam-buoc-vao-chung-ket","0","2","0","10.5","true","/cam-nang-bay","0","","mapping_defined_unverified","0",""
